"GEOGRAPHY_CODE","GEOGRAPHY_NAME","Female","Female","Male","Male","Total","Total"
"E36004153","Central",5,0,10,5,15,15
"E36004154","Coastal",5,0,5,5,10,5
"E36004155","Fenside",15,10,10,10,25,20
"E36004156","Fishtoft",5,5,10,0,15,5
"E36004157","Five Village",5,0,5,10,10,5
"E36004158","Frampton and Holme",0,0,5,0,5,0
"E36004159","Kirton",10,5,15,5,25,10
"E36004160","North",0,0,5,5,5,5
"E36004161","Old Leake and Wrangle",5,0,0,5,10,5
"E36004162","Pilgrim",5,0,5,5,10,5
"E36004163","Skirbeck",10,5,20,10,30,10
"E36004164","South",5,0,5,0,10,0
"E36004165","Staniland North",0,5,5,5,5,5
"E36004166","Staniland South",10,0,10,5,20,5
"E36004167","Swineshead and Holland Fen",10,0,5,10,20,10
"E36004168","West",5,0,0,0,5,0
"E36004169","Witham",5,5,15,25,30,15
"E36004170","Wyberton",5,0,5,10,15,5
"E36004171","Alford",10,0,15,5,25,10
"E36004172","Binbrook",0,0,0,0,5,0
"E36004173","Burgh le Marsh",0,0,5,0,5,0
"E36004174","Chapel St Leonards",5,5,5,10,10,15
"E36004175","Coningsby and Tattershall",5,0,10,5,10,5
"E36004176","Croft",0,0,0,5,5,5
"E36004177","Frithville",0,0,0,5,10,5
"E36004178","Grimoldby",0,0,5,5,5,5
"E36004179","Halton Holegate",0,0,0,5,5,5
"E36004180","Holton le Clay",0,0,0,5,5,0
"E36004181","Horncastle",10,5,20,10,30,15
"E36004182","Hundleby",0,0,5,0,5,0
"E36004183","Ingoldmells",0,5,10,5,10,10
"E36004184","Legbourne",0,0,5,0,5,0
"E36004185","Ludford",5,0,0,5,10,0
"E36004186","Mablethorpe Central",0,5,5,5,10,5
"E36004187","Mablethorpe East",5,0,5,5,10,5
"E36004188","Mablethorpe North",5,5,10,5,15,10
"E36004189","Mareham le Fen",0,0,0,0,0,0
"E36004190","Marshchapel",5,0,5,0,10,0
"E36004191","North Holme",5,5,5,5,10,5
"E36004192","North Somercotes",0,5,5,0,5,5
"E36004193","North Thoresby",0,0,0,0,0,0
"E36004194","Priory",5,5,5,5,10,10
"E36004195","Roughton",0,0,0,0,5,0
"E36004196","Scarbrough",20,15,20,35,50,35
"E36004197","Seacroft",5,0,10,5,15,5
"E36004198","Sibsey",0,0,0,0,5,0
"E36004199","Skidbrooke with Saltfleet Haven",0,0,0,5,5,0
"E36004200","Spilsby",5,5,5,5,10,10
"E36004201","St Clement's",15,5,10,15,25,15
"E36004202","St James'",5,0,5,5,10,5
"E36004203","St Margaret's",5,0,0,5,5,5
"E36004204","St Mary's",0,0,0,0,0,5
"E36004205","St Michael's",0,0,5,5,5,5
"E36004206","Stickney",0,0,5,0,5,5
"E36004207","Sutton on Sea North",0,0,0,5,5,0
"E36004208","Sutton on Sea South",5,0,5,0,5,5
"E36004209","Tetford",0,0,0,5,5,0
"E36004210","Tetney",0,0,0,0,0,0
"E36004211","Trinity",10,5,5,10,20,10
"E36004212","Trusthorpe and Mablethorpe South",5,0,0,5,10,0
"E36004213","Wainfleet and Friskney",5,5,10,5,15,10
"E36004214","Willoughby with Sloothby",0,0,0,5,5,5
"E36004215","Winthorpe",10,10,10,15,25,20
"E36004216","Withern with Stain",5,0,0,0,5,0
"E36004217","Woodhall Spa",0,5,0,0,0,5
"E36004218","Wragby",0,5,0,5,5,5
"E36004219","Abbey",35,25,45,50,80,75
"E36004220","Birchwood",35,15,35,15,70,30
"E36004221","Boultham",10,10,15,20,30,25
"E36004222","Bracebridge",5,10,10,5,20,15
"E36004223","Carholme",20,15,20,35,55,35
"E36004224","Castle",15,10,25,20,30,40
"E36004225","Glebe",10,10,20,30,40,30
"E36004226","Hartsholme",5,5,5,5,15,10
"E36004227","Minster",10,10,15,30,40,25
"E36004228","Moorland",15,20,35,20,50,40
"E36004229","Park",35,20,45,20,80,40
"E36004230","Ashby de la Launde and Cranwell",0,0,0,5,5,5
"E36004231","Bassingham and Brant Broughton",0,5,0,5,5,5
"E36004232","Billinghay, Martin and North Kyme",5,0,15,5,20,10
"E36004233","Bracebridge Heath and Waddington East",5,10,10,10,15,20
"E36004234","Branston",0,5,5,5,5,10
"E36004235","Cliff Villages",0,0,5,0,5,0
"E36004236","Eagle, Swinderby and Witham St Hughs",5,0,5,5,10,5
"E36004237","Heckington Rural",0,0,0,15,15,5
"E36004238","Heighington and Washingborough",5,0,5,10,15,5
"E36004239","Kirkby la Thorpe and South Kyme",0,0,5,5,5,5
"E36004240","Leasingham and Rauceby",0,0,0,0,5,5
"E36004241","Metheringham",5,0,5,5,15,5
"E36004242","North Hykeham Forum",0,0,0,5,5,0
"E36004243","North Hykeham Memorial",5,5,0,0,5,5
"E36004244","North Hykeham Mill",10,10,5,5,15,10
"E36004245","North Hykeham Moor",5,0,0,5,10,0
"E36004246","North Hykeham Witham",0,0,0,5,10,0
"E36004247","Osbournby",0,0,0,5,5,0
"E36004248","Ruskington",10,5,10,5,20,10
"E36004249","Skellingthorpe",0,0,0,5,5,5
"E36004250","Sleaford Castle",0,0,0,5,10,0
"E36004251","Sleaford Holdingham",10,5,5,5,15,10
"E36004252","Sleaford Navigation",5,5,10,10,15,15
"E36004253","Sleaford Quarrington and Mareham",5,5,5,15,20,10
"E36004254","Sleaford Westholme",5,5,10,0,20,5
"E36004255","Waddington West",0,0,0,0,0,0
"E36004256","Crowland and Deeping St Nicholas",5,0,15,5,5,20
"E36004257","Donington, Quadring and Gosberton",10,0,15,5,5,25
"E36004258","Fleet",0,0,5,0,5,5
"E36004259","Gedney",5,0,0,5,5,5
"E36004260","Holbeach Hurn",5,0,0,0,5,0
"E36004261","Holbeach Town",15,5,15,10,30,15
"E36004262","Long Sutton",5,5,5,5,10,10
"E36004263","Moulton, Weston and Cowbit",0,0,0,10,10,0
"E36004264","Pinchbeck and Surfleet",5,5,5,10,20,10
"E36004265","Spalding Castle",0,5,5,5,10,5
"E36004266","Spalding Monks House",0,0,0,5,5,5
"E36004267","Spalding St John's",10,5,10,5,20,10
"E36004268","Spalding St Mary's",10,5,5,5,15,10
"E36004269","Spalding St Paul's",5,5,5,15,20,10
"E36004270","Spalding Wygate",5,5,5,10,15,10
"E36004271","Sutton Bridge",5,5,10,5,15,10
"E36004272","The Saints",5,5,5,0,5,5
"E36004273","Whaplode and Holbeach St John's",0,0,5,0,5,5
"E36004274","All Saints",5,10,5,15,10,25
"E36004275","Aveland",0,5,5,0,5,5
"E36004276","Barrowby",0,0,0,0,5,0
"E36004277","Belmont",5,5,0,10,15,5
"E36004278","Bourne East",10,10,5,10,20,15
"E36004279","Bourne West",5,5,5,10,20,5
"E36004280","Deeping St James",10,5,5,10,20,10
"E36004281","Earlesfield",25,15,20,45,70,35
"E36004282","Ermine",0,0,0,0,0,0
"E36004283","Forest",0,0,0,5,5,0
"E36004284","Glen Eden",0,0,0,5,5,0
"E36004285","Grantham St John's",10,10,15,30,40,25
"E36004286","Green Hill",5,0,5,5,10,5
"E36004287","Greyfriars",5,5,10,15,20,15
"E36004288","Harrowby",20,10,10,20,40,15
"E36004289","Heath",5,0,0,0,5,0
"E36004290","Hillsides",0,0,0,0,5,0
"E36004291","Isaac Newton",0,0,5,5,5,5
"E36004292","Lincrest",5,0,0,5,5,0
"E36004293","Loveden",0,0,0,0,5,0
"E36004294","Market and West Deeping",10,5,5,10,15,10
"E36004295","Morkery",5,5,0,5,5,5
"E36004296","Peascliffe",5,0,0,5,5,0
"E36004297","Ringstone",0,0,0,0,5,5
"E36004298","Saxonwell",0,0,0,0,5,0
"E36004299","St Anne's",15,10,10,15,30,20
"E36004300","St George's",0,0,0,5,10,5
"E36004301","St Mary's",5,0,10,5,10,10
"E36004302","St Wulfram's",0,5,5,5,5,10
"E36004303","Stamford St John's",5,5,5,5,5,10
"E36004304","Thurlby",0,0,0,0,5,0
"E36004305","Toller",0,0,0,0,0,0
"E36004306","Truesdale",0,0,0,0,5,5
"E36004307","Witham Valley",0,0,0,0,0,0
"E36004308","Bardney",0,0,0,0,5,5
"E36004309","Caistor",0,5,0,5,5,5
"E36004310","Cherry Willingham",5,0,0,5,10,5
"E36004311","Dunholme",0,0,0,5,5,5
"E36004312","Fiskerton",5,0,5,5,5,5
"E36004313","Gainsborough East",25,15,25,45,70,40
"E36004314","Gainsborough North",20,10,25,45,65,40
"E36004315","Gainsborough South-West",30,30,35,45,75,60
"E36004316","Hemswell",5,5,5,5,5,10
"E36004317","Kelsey",5,0,0,0,5,0
"E36004318","Lea",0,0,0,5,5,0
"E36004319","Market Rasen",5,5,15,15,15,20
"E36004320","Middle Rasen",0,0,0,0,5,5
"E36004321","Nettleham",5,0,0,5,10,5
"E36004322","Saxilby",5,0,5,5,5,5
"E36004323","Scampton",5,0,5,5,10,5
"E36004324","Scotter",5,5,0,5,5,5
"E36004325","Stow",0,0,5,5,10,5
"E36004326","Sudbrooke",0,0,0,0,0,0
"E36004327","Thonock",0,0,0,5,5,5
"E36004328","Torksey",5,5,0,5,10,5
"E36004329","Waddingham and Spital",0,0,5,0,5,5
"E36004330","Welton",5,0,5,5,10,5
"E36004331","Wold View",5,5,5,0,5,5
"E36004332","Yarborough",5,0,0,5,5,0
"E36004333","All Saints",0,0,0,5,5,0
"E36004334","Buckenham",0,0,0,0,0,0
"E36004335","Burgh and Haverscroft",5,5,5,5,5,10
"E36004336","Conifer",0,0,5,0,0,5
"E36004337","Dereham-Central",5,15,15,5,25,10
"E36004338","Dereham-Humbletoft",0,5,0,5,5,5
"E36004339","Dereham-Neatherd",10,0,0,10,15,5
"E36004340","Dereham-Toftwood",5,5,0,10,15,5
"E36004341","East Guiltcross",0,0,0,0,0,0
"E36004342","Eynsford",0,0,0,5,5,0
"E36004343","Haggard de Toni",0,0,0,0,5,0
"E36004344","Harling and Heathlands",0,0,5,0,0,5
"E36004345","Hermitage",0,0,0,0,0,0
"E36004346","Launditch",0,0,0,5,5,0
"E36004347","Mid Forest",5,0,0,0,5,0
"E36004348","Nar Valley",5,0,0,5,10,5
"E36004349","Necton",0,0,0,0,5,0
"E36004350","Queen's",0,5,0,10,10,5
"E36004351","Shipdham",5,0,0,5,5,5
"E36004352","Springvale and Scarning",5,5,5,5,10,5
"E36004353","Swaffham",10,5,10,15,25,15
"E36004354","Swanton Morley",0,0,0,5,5,5
"E36004355","Taverner",0,0,0,0,0,0
"E36004356","Templar",5,5,5,10,15,10
"E36004357","Thetford-Abbey",15,5,5,15,30,10
"E36004358","Thetford-Castle",5,0,0,5,5,0
"E36004359","Thetford-Guildhall",5,5,0,5,10,10
"E36004360","Thetford-Saxon",10,10,5,15,20,15
"E36004361","Two Rivers",0,0,0,5,5,0
"E36004362","Upper Wensum",0,0,0,0,0,0
"E36004363","Upper Yare",0,0,0,0,0,5
"E36004364","Watton",5,5,5,10,15,5
"E36004365","Wayland",0,0,0,0,5,0
"E36004366","Weeting",0,0,0,5,5,0
"E36004367","West Guiltcross",0,0,0,0,0,0
"E36004368","Wissey",0,0,0,5,5,0
"E36004369","Acle",5,0,0,5,5,5
"E36004370","Aylsham",10,5,10,10,20,15
"E36004371","Blofield with South Walsham",0,0,0,0,5,5
"E36004372","Brundall",5,5,5,5,10,5
"E36004373","Burlingham",0,0,0,0,5,0
"E36004374","Buxton",0,0,0,0,5,0
"E36004375","Coltishall",0,0,0,5,5,0
"E36004376","Drayton North",0,5,0,0,0,5
"E36004377","Drayton South",0,0,0,0,0,0
"E36004378","Eynesford",5,0,0,5,10,0
"E36004379","Great Witchingham",0,0,0,0,0,0
"E36004380","Hellesdon North West",0,5,10,5,10,10
"E36004381","Hellesdon South East",0,5,5,5,10,5
"E36004382","Hevingham",0,0,0,0,5,0
"E36004383","Horsford and Felthorpe",5,5,0,5,10,5
"E36004384","Marshes",5,5,0,0,5,5
"E36004385","Old Catton and Sprowston West",5,0,5,10,5,15
"E36004386","Plumstead",0,0,0,0,5,0
"E36004387","Reepham",0,0,5,5,5,5
"E36004388","Spixworth with St Faiths",5,0,5,5,10,5
"E36004389","Sprowston Central",0,0,5,5,5,5
"E36004390","Sprowston East",5,5,5,5,10,10
"E36004391","Taverham North",5,5,5,5,10,5
"E36004392","Taverham South",0,0,0,5,5,0
"E36004393","Thorpe St Andrew North West",0,5,5,5,5,10
"E36004394","Thorpe St Andrew South East",5,0,10,0,15,5
"E36004395","Wroxham",0,0,5,5,10,5
"E36004396","Bradwell North",5,5,10,0,10,10
"E36004397","Bradwell South and Hopton",5,5,5,10,10,10
"E36004398","Caister North",5,5,0,5,5,5
"E36004399","Caister South",0,5,0,10,10,5
"E36004400","Central and Northgate",45,20,45,50,95,65
"E36004401","Claydon",15,30,20,25,45,55
"E36004402","East Flegg",0,5,10,5,10,10
"E36004403","Fleggburgh",0,0,0,5,0,5
"E36004404","Gorleston",10,5,10,5,15,15
"E36004405","Lothingland",0,5,15,5,15,5
"E36004406","Magdalen",10,20,20,15,25,40
"E36004407","Nelson",35,40,60,55,90,95
"E36004408","Ormesby",0,0,5,5,10,5
"E36004409","Southtown and Cobholm",20,20,15,20,35,40
"E36004410","St Andrews",5,10,10,20,15,30
"E36004411","West Flegg",5,5,5,0,5,10
"E36004412","Yarmouth North",10,5,15,10,20,20
"E36004413","Airfield",0,0,0,0,5,0
"E36004414","Brancaster",0,5,0,0,0,5
"E36004415","Burnham",0,0,0,0,0,0
"E36004416","Clenchwarton",0,0,0,0,0,0
"E36004417","Denton",5,5,5,5,10,10
"E36004418","Dersingham",0,0,5,0,5,0
"E36004419","Docking",0,0,0,0,5,0
"E36004420","Downham Old Town",0,5,10,5,5,10
"E36004421","East Downham",0,0,5,0,5,5
"E36004422","Emneth with Outwell",5,5,10,5,20,5
"E36004423","Fairstead",15,10,25,15,40,20
"E36004424","Gayton",0,0,0,0,0,0
"E36004425","Gaywood Chase",0,10,15,5,20,15
"E36004426","Gaywood North Bank",0,0,5,10,10,5
"E36004427","Grimston",0,0,0,0,0,0
"E36004428","Heacham",0,5,0,0,5,0
"E36004429","Hilgay with Denver",0,0,5,0,5,5
"E36004430","Hunstanton",5,5,5,5,10,10
"E36004431","Mershe Lande",0,5,10,5,5,15
"E36004432","North Downham",5,0,5,0,5,10
"E36004433","North Lynn",15,15,15,25,40,25
"E36004434","North Wootton",0,0,0,0,0,0
"E36004435","Old Gaywood",5,5,5,0,5,10
"E36004436","Priory",0,0,5,0,0,5
"E36004437","Rudham",0,0,0,0,5,0
"E36004438","Snettisham",0,0,0,0,5,0
"E36004439","South and West Lynn",10,10,10,15,20,25
"E36004440","South Downham",0,0,0,0,0,0
"E36004441","South Wootton",0,0,0,0,5,5
"E36004442","Spellowfields",5,5,10,5,10,10
"E36004443","Springwood",0,0,0,0,0,0
"E36004444","St Lawrence",5,5,5,0,10,5
"E36004445","St Margarets with St Nicholas",5,10,25,15,35,25
"E36004446","Upwell and Delph",0,5,5,5,10,5
"E36004447","Valley Hill",0,0,5,0,5,0
"E36004448","Walpole",0,0,5,0,5,0
"E36004449","Walton",5,0,0,5,0,10
"E36004450","Watlington",0,5,0,5,10,5
"E36004451","West Winch",0,5,5,5,5,5
"E36004452","Wiggenhall",0,0,5,0,5,0
"E36004453","Wimbotsham with Fincham",0,0,0,0,0,0
"E36004454","Wissey",0,0,5,0,0,5
"E36004455","Astley",0,0,0,0,0,5
"E36004456","Briston",0,0,0,0,0,0
"E36004457","Chaucer",0,0,0,0,0,0
"E36004458","Corpusty",0,0,0,0,0,5
"E36004459","Cromer Town",0,0,5,5,5,5
"E36004460","Erpingham",0,0,0,5,5,0
"E36004461","Gaunt",0,0,0,0,0,0
"E36004462","Glaven Valley",0,0,0,0,0,5
"E36004463","Happisburgh",0,0,0,0,0,0
"E36004464","High Heath",0,0,0,0,0,0
"E36004465","Holt",0,0,5,0,5,5
"E36004466","Hoveton",0,0,5,0,0,5
"E36004467","Lancaster North",0,0,0,5,5,5
"E36004468","Lancaster South",0,5,5,0,10,5
"E36004469","Mundesley",0,5,5,10,10,10
"E36004470","North Walsham East",5,10,5,5,10,10
"E36004471","North Walsham North",0,5,15,5,5,20
"E36004472","North Walsham West",5,5,5,5,10,10
"E36004473","Poppyland",0,0,0,0,0,0
"E36004474","Priory",0,0,0,0,0,0
"E36004475","Roughton",0,0,0,5,5,0
"E36004476","Scottow",0,0,0,0,0,5
"E36004477","Sheringham North",5,0,0,5,5,0
"E36004478","Sheringham South",0,0,0,0,5,0
"E36004479","St Benet",0,0,0,0,0,0
"E36004480","Stalham and Sutton",0,5,0,5,10,5
"E36004481","Suffield Park",5,0,0,5,10,0
"E36004482","The Raynhams",0,5,0,5,0,10
"E36004483","The Runtons",0,0,0,5,0,5
"E36004484","Walsingham",0,0,0,0,0,0
"E36004485","Waterside",0,0,0,5,10,0
"E36004486","Waxham",0,0,0,0,5,0
"E36004487","Wensum",0,0,5,0,0,5
"E36004488","Worstead",0,5,0,0,0,5
"E36004489","Bowthorpe",20,10,20,35,55,30
"E36004490","Catton Grove",15,10,20,40,55,30
"E36004491","Crome",20,15,25,30,50,35
"E36004492","Eaton",5,5,5,10,15,10
"E36004493","Lakenham",20,10,25,15,45,25
"E36004494","Mancroft",55,30,45,65,120,75
"E36004495","Mile Cross",30,20,40,45,75,60
"E36004496","Nelson",5,5,10,10,15,15
"E36004497","Sewell",15,15,10,20,35,25
"E36004498","Thorpe Hamlet",20,10,25,15,35,35
"E36004499","Town Close",10,10,10,25,20,35
"E36004500","University",10,5,10,5,10,25
"E36004501","Wensum",35,15,40,25,75,40
"E36004502","Abbey",0,0,0,5,0,10
"E36004503","Beck Vale",0,0,5,0,5,0
"E36004504","Bressingham and Burston",0,0,5,0,5,0
"E36004505","Brooke",0,0,0,0,0,0
"E36004506","Bunwell",0,0,0,0,0,0
"E36004507","Chedgrave and Thurton",5,0,5,5,5,10
"E36004508","Cringleford",0,5,5,0,5,5
"E36004509","Cromwells",0,0,0,0,0,5
"E36004510","Dickleburgh",0,0,0,5,5,5
"E36004511","Diss",5,10,10,5,15,10
"E36004512","Ditchingham and Broome",5,0,5,0,5,5
"E36004513","Earsham",0,0,0,5,5,0
"E36004514","Easton",0,0,5,5,5,5
"E36004515","Forncett",0,0,0,0,0,0
"E36004516","Gillingham",0,0,5,5,5,5
"E36004517","Harleston",5,5,5,0,10,10
"E36004518","Hempnall",0,0,0,0,0,5
"E36004519","Hethersett",5,0,5,5,10,5
"E36004520","Hingham and Deopham",0,0,0,5,5,0
"E36004521","Loddon",0,0,0,5,5,0
"E36004522","Mulbarton",5,0,5,5,10,5
"E36004523","New Costessey",5,0,10,5,5,10
"E36004524","Newton Flotman",0,0,0,5,5,0
"E36004525","Northfields",0,0,0,5,5,0
"E36004526","Old Costessey",10,5,10,15,25,15
"E36004527","Poringland with the Framinghams",5,0,0,5,10,5
"E36004528","Rockland",0,0,0,0,5,0
"E36004529","Roydon",5,0,0,0,5,0
"E36004530","Rustens",5,0,0,10,15,5
"E36004531","Scole",0,0,0,5,5,5
"E36004532","Stoke Holy Cross",0,0,0,0,0,0
"E36004533","Stratton",10,5,5,5,15,10
"E36004534","Tasburgh",0,0,0,0,0,0
"E36004535","Thurlton",5,5,0,5,5,5
"E36004536","Town",5,0,0,5,5,0
"E36004537","Wicklewood",0,0,0,0,0,0
"E36004538","Beanfield",5,5,10,5,10,15
"E36004539","Central",10,5,15,5,10,20
"E36004540","Danesholme",10,5,10,20,30,15
"E36004541","East",10,15,15,30,35,30
"E36004542","Exeter",5,10,5,10,15,15
"E36004543","Great Oakley",0,0,0,0,0,0
"E36004544","Kingswood",30,15,40,40,70,60
"E36004545","Lodge Park",5,0,5,5,10,5
"E36004546","Oakley Vale",5,10,10,15,20,20
"E36004547","Rowlett",5,0,10,10,15,15
"E36004548","Rural West",0,0,0,0,0,0
"E36004549","Shire Lodge",10,10,5,10,15,15
"E36004550","Stanion and Corby Village",5,5,5,5,10,15
"E36004551","Tower Hill",5,5,5,10,15,5
"E36004552","Weldon and Gretton",5,5,0,5,10,5
"E36004553","Abbey North",25,15,10,25,45,25
"E36004554","Abbey South",5,5,5,10,15,10
"E36004555","Badby",0,0,5,0,0,5
"E36004556","Barby and Kilsby",0,0,0,0,0,0
"E36004557","Boughton and Pitsford",0,0,0,0,0,0
"E36004558","Brampton",0,0,0,0,5,0
"E36004559","Braunston",5,0,5,5,5,5
"E36004560","Brixworth",5,5,5,0,5,5
"E36004561","Byfield",0,0,5,0,0,5
"E36004562","Clipston",5,0,0,0,5,0
"E36004563","Crick",0,0,0,5,5,5
"E36004564","Drayton",5,15,10,5,15,20
"E36004565","Flore",5,0,0,0,5,0
"E36004566","Hill",20,15,10,25,45,25
"E36004567","Long Buckby",10,0,5,10,15,5
"E36004568","Moulton",0,0,5,5,5,5
"E36004569","Ravensthorpe",0,0,0,0,0,0
"E36004570","Spratton",0,0,0,0,0,0
"E36004571","Walgrave",0,0,0,5,5,0
"E36004572","Weedon",5,0,5,5,5,5
"E36004573","Welford",0,0,0,0,0,5
"E36004574","West Haddon and Guilsborough",5,0,0,0,5,0
"E36004575","Woodford",5,0,0,5,10,0
"E36004576","Yelvertoft",0,0,0,0,0,5
"E36004577","Barnwell",0,0,0,0,0,0
"E36004578","Fineshade",0,0,0,0,5,0
"E36004579","Higham Ferrers Chichele",5,5,0,5,5,10
"E36004580","Higham Ferrers Lancaster",0,0,5,5,5,5
"E36004581","Irthlingborough John Pyel",5,5,5,5,10,10
"E36004582","Irthlingborough Waterloo",0,5,0,0,5,5
"E36004583","King's Forest",0,0,0,0,5,0
"E36004584","Lower Nene",0,0,0,0,0,0
"E36004585","Lyveden",0,0,0,0,0,5
"E36004586","Oundle",0,0,5,5,10,5
"E36004587","Prebendal",0,0,0,0,5,0
"E36004588","Raunds Saxon",0,0,0,5,10,0
"E36004589","Raunds Windmill",5,0,5,0,5,5
"E36004590","Rushden Bates",5,5,5,5,10,5
"E36004591","Rushden Hayden",5,15,15,30,35,25
"E36004592","Rushden Pemberton",10,5,5,10,20,10
"E36004593","Rushden Sartoris",5,0,0,5,10,0
"E36004594","Rushden Spencer",5,0,5,15,20,5
"E36004595","Stanwick",0,0,0,0,0,0
"E36004596","Thrapston Lakes",5,0,0,0,10,0
"E36004597","Thrapston Market",5,0,5,5,10,5
"E36004598","Woodford",0,0,0,5,5,5
"E36004599","All Saints",10,10,15,25,35,25
"E36004600","Avondale Grange",10,15,15,30,40,30
"E36004601","Barton",5,0,0,5,10,5
"E36004602","Brambleside",5,0,5,5,10,5
"E36004603","Burton Latimer",10,5,5,10,15,10
"E36004604","Desborough Loatland",5,5,5,10,15,10
"E36004605","Desborough St Giles",5,5,0,5,15,5
"E36004606","Ise Lodge",5,0,5,5,10,10
"E36004607","Northfield",5,5,10,5,5,15
"E36004608","Pipers Hill",10,5,15,5,30,10
"E36004609","Queen Eleanor and Buccleuch",0,0,5,0,0,5
"E36004610","Rothwell",10,5,15,5,20,5
"E36004611","Slade",5,5,10,0,10,5
"E36004612","St Michael's and Wicksteed",15,10,25,10,40,20
"E36004613","St Peter's",5,5,0,5,10,5
"E36004614","Welland",0,0,0,0,0,0
"E36004615","William Knibb",10,20,25,20,30,45
"E36004616","Abington",15,10,15,20,25,40
"E36004617","Billing",5,10,10,10,20,15
"E36004618","Boothville",0,0,5,0,5,0
"E36004619","Brookside",10,5,20,10,30,15
"E36004620","Castle",40,25,25,50,90,55
"E36004621","Delapre and Briar Hill",20,10,25,15,40,25
"E36004622","East Hunsbury",5,0,0,5,10,5
"E36004623","Eastfield",10,10,15,10,30,20
"E36004624","Headlands",10,5,10,10,20,15
"E36004625","Kings Heath",10,15,10,20,30,25
"E36004626","Kingsley",5,5,15,5,15,10
"E36004627","Kingsthorpe",0,5,0,5,0,5
"E36004628","Nene Valley",10,0,5,5,15,5
"E36004629","New Duston",5,5,0,10,15,5
"E36004630","Obelisk",0,0,0,0,5,5
"E36004631","Old Duston",5,5,5,5,10,10
"E36004632","Park",0,0,0,5,5,0
"E36004633","Parklands",5,0,5,5,10,5
"E36004634","Phippsville",5,5,5,5,10,10
"E36004635","Rectory Farm",15,5,10,15,30,15
"E36004636","Riverside",15,5,5,5,20,10
"E36004637","Rushmills",5,0,5,0,5,5
"E36004638","Semilong",10,10,20,10,30,20
"E36004639","Spencer",5,0,5,10,15,15
"E36004640","Spring Park",0,0,5,0,5,5
"E36004641","St David's",15,10,15,10,30,20
"E36004642","St James",15,5,20,10,30,20
"E36004643","Sunnyside",5,5,10,10,15,15
"E36004644","Talavera",25,25,25,30,55,50
"E36004645","Trinity",5,0,5,10,15,10
"E36004646","Upton",5,10,5,5,10,15
"E36004647","West Hunsbury",0,5,0,5,5,5
"E36004648","Westone",0,0,0,5,0,5
"E36004649","Astwell",0,0,0,0,5,0
"E36004650","Blakesley and Cote",0,0,0,0,0,0
"E36004651","Blisworth and Roade",0,0,0,5,5,5
"E36004652","Brackley East",0,0,0,0,0,5
"E36004653","Brackley South",0,0,5,0,5,5
"E36004654","Brackley West",0,0,0,0,5,0
"E36004655","Brafield and Yardley",5,0,0,0,5,0
"E36004656","Cosgrove and Grafton",0,0,0,0,5,0
"E36004657","Danvers and Wardoun",0,0,0,0,0,0
"E36004658","Deanshanger",0,0,0,0,0,0
"E36004659","Grange Park",5,0,0,0,5,0
"E36004660","Hackleton",0,0,0,0,5,0
"E36004661","Harpole and Grange",0,0,0,0,0,0
"E36004662","Heyfords and Bugbrooke",0,5,5,0,5,5
"E36004663","Kings Sutton",0,0,0,0,5,0
"E36004664","Kingthorn",0,0,5,0,5,0
"E36004665","Little Brook",0,0,0,0,0,0
"E36004666","Middleton Cheney",5,0,0,0,5,0
"E36004667","Old Stratford",0,0,0,0,0,0
"E36004668","Salcey",0,0,0,0,0,0
"E36004669","Silverstone",0,0,0,0,0,0
"E36004670","Steane",0,0,0,0,0,0
"E36004671","Tove",0,0,0,0,0,0
"E36004672","Towcester Brook",5,0,5,0,10,5
"E36004673","Towcester Mill",5,0,5,5,5,5
"E36004674","Washington",0,0,0,0,0,0
"E36004675","Whittlewood",0,0,0,0,0,0
"E36004676","Brickhill",5,10,10,20,20,20
"E36004677","Castle",15,10,15,15,30,20
"E36004678","Croyland",10,10,15,15,25,25
"E36004679","Earls Barton",5,0,0,5,10,5
"E36004680","Finedon",5,5,10,5,15,10
"E36004681","Great Doddington and Wilby",0,0,0,0,0,0
"E36004682","Hemmingwell",15,10,10,15,35,20
"E36004683","Irchester",0,0,0,10,5,10
"E36004684","North",0,0,5,0,5,0
"E36004685","Queensway",15,15,20,10,35,25
"E36004686","Redwell East",0,0,5,5,5,5
"E36004687","Redwell West",0,0,5,0,0,5
"E36004688","South",0,0,0,0,0,0
"E36004689","Swanspool",10,10,20,20,30,30
"E36004690","West",0,0,0,0,0,0
"E36004691","Wollaston",0,0,0,5,5,0
"E36004692","Aire Valley with Lothersdale",0,0,0,0,0,0
